Timestamp,Sensor ID,Vehicle Count,Average Speed (km/h),Density (%)
2026-08-11 23:27:00,SENS-1007,20,96,6
2026-08-11 23:42:00,SENS-1007,42,62,14
2026-08-11 23:57:00,SENS-1007,27,78,9
2026-08-12 00:12:00,SENS-1007,38,77,12
2026-08-12 00:27:00,SENS-1007,10,63,3
2026-08-12 00:42:00,SENS-1007,31,86,10
2026-08-12 00:57:00,SENS-1007,43,63,14
2026-08-12 01:12:00,SENS-1007,53,90,17
2026-08-12 01:27:00,SENS-1007,29,62,9
2026-08-12 01:42:00,SENS-1007,15,86,5
2026-08-12 01:57:00,SENS-1007,55,80,18
2026-08-12 02:12:00,SENS-1007,22,64,7
2026-08-12 02:27:00,SENS-1007,22,69,7
2026-08-12 02:42:00,SENS-1007,26,64,8
2026-08-12 02:57:00,SENS-1007,51,81,17
2026-08-12 03:12:00,SENS-1007,20,76,6
2026-08-12 03:27:00,SENS-1007,23,82,7
2026-08-12 03:42:00,SENS-1007,36,76,12
2026-08-12 03:57:00,SENS-1007,26,57,8
2026-08-12 04:12:00,SENS-1007,41,95,13
2026-08-12 04:27:00,SENS-1007,21,85,7
2026-08-12 04:42:00,SENS-1007,13,95,4
2026-08-12 04:57:00,SENS-1007,51,104,17
2026-08-12 05:12:00,SENS-1007,19,67,6
2026-08-12 05:27:00,SENS-1007,50,80,16
2026-08-12 05:42:00,SENS-1007,47,91,15
2026-08-12 05:57:00,SENS-1007,13,73,4
2026-08-12 06:12:00,SENS-1007,39,40,13
2026-08-12 06:27:00,SENS-1007,89,59,29
2026-08-12 06:42:00,SENS-1007,106,49,35
2026-08-12 06:57:00,SENS-1007,95,63,31
2026-08-12 07:12:00,SENS-1007,303,19,100
2026-08-12 07:27:00,SENS-1007,184,23,61
2026-08-12 07:42:00,SENS-1007,255,22,85
2026-08-12 07:57:00,SENS-1007,270,32,90
2026-08-12 08:12:00,SENS-1007,129,23,43
2026-08-12 08:27:00,SENS-1007,279,25,93
2026-08-12 08:42:00,SENS-1007,249,28,83
2026-08-12 08:57:00,SENS-1007,324,34,100
2026-08-12 09:12:00,SENS-1007,203,42,67
2026-08-12 09:27:00,SENS-1007,129,31,43
2026-08-12 09:42:00,SENS-1007,207,39,69
2026-08-12 09:57:00,SENS-1007,145,36,48
2026-08-12 10:12:00,SENS-1007,135,60,45
2026-08-12 10:27:00,SENS-1007,169,58,56
2026-08-12 10:42:00,SENS-1007,104,61,34
2026-08-12 10:57:00,SENS-1007,107,70,35
2026-08-12 11:12:00,SENS-1007,88,53,29
2026-08-12 11:27:00,SENS-1007,141,40,47
2026-08-12 11:42:00,SENS-1007,73,48,24
2026-08-12 11:57:00,SENS-1007,66,40,22
2026-08-12 12:12:00,SENS-1007,102,53,34
2026-08-12 12:27:00,SENS-1007,71,80,23
2026-08-12 12:42:00,SENS-1007,72,63,24
2026-08-12 12:57:00,SENS-1007,89,43,29
2026-08-12 13:12:00,SENS-1007,82,59,27
2026-08-12 13:27:00,SENS-1007,122,59,40
2026-08-12 13:42:00,SENS-1007,111,48,37
2026-08-12 13:57:00,SENS-1007,74,49,24
2026-08-12 14:12:00,SENS-1007,48,40,16
2026-08-12 14:27:00,SENS-1007,114,55,38
2026-08-12 14:42:00,SENS-1007,61,58,20
2026-08-12 14:57:00,SENS-1007,59,58,19
2026-08-12 15:12:00,SENS-1007,82,66,27
2026-08-12 15:27:00,SENS-1007,66,46,22
2026-08-12 15:42:00,SENS-1007,135,42,45
2026-08-12 15:57:00,SENS-1007,81,72,27
2026-08-12 16:12:00,SENS-1007,112,22,37
2026-08-12 16:27:00,SENS-1007,224,35,74
2026-08-12 16:42:00,SENS-1007,211,28,70
2026-08-12 16:57:00,SENS-1007,169,11,76
2026-08-12 17:12:00,SENS-1007,185,40,61
2026-08-12 17:27:00,SENS-1007,191,34,63
2026-08-12 17:42:00,SENS-1007,228,12,96
2026-08-12 17:57:00,SENS-1007,205,30,68
2026-08-12 18:12:00,SENS-1007,216,23,72
2026-08-12 18:27:00,SENS-1007,241,12,100
2026-08-12 18:42:00,SENS-1007,378,21,100
2026-08-12 18:57:00,SENS-1007,154,16,71
2026-08-12 19:12:00,SENS-1007,226,21,75
2026-08-12 19:27:00,SENS-1007,278,28,92
2026-08-12 19:42:00,SENS-1007,180,28,60
2026-08-12 19:57:00,SENS-1007,382,22,100
2026-08-12 20:12:00,SENS-1007,111,58,37
2026-08-12 20:27:00,SENS-1007,81,45,27
2026-08-12 20:42:00,SENS-1007,39,67,13
2026-08-12 20:57:00,SENS-1007,124,63,41
2026-08-12 21:12:00,SENS-1007,125,48,41
2026-08-12 21:27:00,SENS-1007,127,62,42
2026-08-12 21:42:00,SENS-1007,109,45,36
2026-08-12 21:57:00,SENS-1007,59,52,19
2026-08-12 22:12:00,SENS-1007,59,51,19
2026-08-12 22:27:00,SENS-1007,143,44,47
2026-08-12 22:42:00,SENS-1007,85,35,28
2026-08-12 22:57:00,SENS-1007,108,63,36
2026-08-12 23:12:00,SENS-1007,21,77,7
2026-08-12 23:27:00,SENS-1007,33,69,11
2026-08-12 23:42:00,SENS-1007,19,71,6
2026-08-12 23:57:00,SENS-1007,37,103,12
2026-08-13 00:12:00,SENS-1007,41,78,13
2026-08-13 00:27:00,SENS-1007,23,88,7
2026-08-13 00:42:00,SENS-1007,51,89,17
2026-08-13 00:57:00,SENS-1007,28,81,9
2026-08-13 01:12:00,SENS-1007,26,65,8
2026-08-13 01:27:00,SENS-1007,31,80,10
2026-08-13 01:42:00,SENS-1007,40,54,13
2026-08-13 01:57:00,SENS-1007,7,70,2
2026-08-13 02:12:00,SENS-1007,38,93,12
2026-08-13 02:27:00,SENS-1007,37,104,12
2026-08-13 02:42:00,SENS-1007,46,61,15
2026-08-13 02:57:00,SENS-1007,39,68,13
2026-08-13 03:12:00,SENS-1007,39,56,13
2026-08-13 03:27:00,SENS-1007,13,67,4
2026-08-13 03:42:00,SENS-1007,22,56,7
2026-08-13 03:57:00,SENS-1007,13,76,4
2026-08-13 04:12:00,SENS-1007,56,69,18
2026-08-13 04:27:00,SENS-1007,13,67,4
2026-08-13 04:42:00,SENS-1007,28,82,9
2026-08-13 04:57:00,SENS-1007,11,85,3
2026-08-13 05:12:00,SENS-1007,24,72,8
2026-08-13 05:27:00,SENS-1007,38,85,12
2026-08-13 05:42:00,SENS-1007,42,74,14
2026-08-13 05:57:00,SENS-1007,42,92,14
2026-08-13 06:12:00,SENS-1007,94,62,31
2026-08-13 06:27:00,SENS-1007,90,56,30
2026-08-13 06:42:00,SENS-1007,153,45,51
2026-08-13 06:57:00,SENS-1007,136,57,45
2026-08-13 07:12:00,SENS-1007,225,33,75
2026-08-13 07:27:00,SENS-1007,252,19,100
2026-08-13 07:42:00,SENS-1007,218,37,72
2026-08-13 07:57:00,SENS-1007,199,21,66
2026-08-13 08:12:00,SENS-1007,258,36,86
2026-08-13 08:27:00,SENS-1007,218,30,72
2026-08-13 08:42:00,SENS-1007,319,40,100
2026-08-13 08:57:00,SENS-1007,212,21,70
2026-08-13 09:12:00,SENS-1007,232,23,77
2026-08-13 09:27:00,SENS-1007,238,27,79
2026-08-13 09:42:00,SENS-1007,328,24,100
2026-08-13 09:57:00,SENS-1007,109,17,56
2026-08-13 10:12:00,SENS-1007,86,43,28
2026-08-13 10:27:00,SENS-1007,75,44,25
2026-08-13 10:42:00,SENS-1007,111,61,37
2026-08-13 10:57:00,SENS-1007,139,90,46
2026-08-13 11:12:00,SENS-1007,141,44,47
2026-08-13 11:27:00,SENS-1007,127,66,42
2026-08-13 11:42:00,SENS-1007,83,48,27
2026-08-13 11:57:00,SENS-1007,88,43,29
2026-08-13 12:12:00,SENS-1007,54,40,18
2026-08-13 12:27:00,SENS-1007,96,60,32
2026-08-13 12:42:00,SENS-1007,101,48,33
2026-08-13 12:57:00,SENS-1007,67,84,22
2026-08-13 13:12:00,SENS-1007,94,64,31
2026-08-13 13:27:00,SENS-1007,122,60,40
2026-08-13 13:42:00,SENS-1007,101,71,33
2026-08-13 13:57:00,SENS-1007,55,57,18
2026-08-13 14:12:00,SENS-1007,99,47,33
2026-08-13 14:27:00,SENS-1007,81,58,27
2026-08-13 14:42:00,SENS-1007,118,41,39
2026-08-13 14:57:00,SENS-1007,84,36,28
2026-08-13 15:12:00,SENS-1007,76,63,25
2026-08-13 15:27:00,SENS-1007,101,70,33
2026-08-13 15:42:00,SENS-1007,129,60,43
2026-08-13 15:57:00,SENS-1007,171,48,56
2026-08-13 16:12:00,SENS-1007,211,41,70
2026-08-13 16:27:00,SENS-1007,149,31,49
2026-08-13 16:42:00,SENS-1007,295,18,100
2026-08-13 16:57:00,SENS-1007,135,31,45
2026-08-13 17:12:00,SENS-1007,380,35,100
2026-08-13 17:27:00,SENS-1007,221,22,73
2026-08-13 17:42:00,SENS-1007,209,12,89
2026-08-13 17:57:00,SENS-1007,301,22,100
2026-08-13 18:12:00,SENS-1007,234,25,78
2026-08-13 18:27:00,SENS-1007,174,22,57
2026-08-13 18:42:00,SENS-1007,269,35,89
2026-08-13 18:57:00,SENS-1007,166,16,75
2026-08-13 19:12:00,SENS-1007,232,15,97
2026-08-13 19:27:00,SENS-1007,211,11,90
2026-08-13 19:42:00,SENS-1007,204,11,88
2026-08-13 19:57:00,SENS-1007,182,38,60
2026-08-13 20:12:00,SENS-1007,81,62,27
2026-08-13 20:27:00,SENS-1007,48,50,16
2026-08-13 20:42:00,SENS-1007,68,40,22
2026-08-13 20:57:00,SENS-1007,173,58,57
2026-08-13 21:12:00,SENS-1007,47,46,15
2026-08-13 21:27:00,SENS-1007,167,51,55
2026-08-13 21:42:00,SENS-1007,87,58,28
2026-08-13 21:57:00,SENS-1007,116,53,38
2026-08-13 22:12:00,SENS-1007,122,38,40
2026-08-13 22:27:00,SENS-1007,113,46,37
2026-08-13 22:42:00,SENS-1007,139,38,46
2026-08-13 22:57:00,SENS-1007,171,39,56
2026-08-13 23:12:00,SENS-1007,30,95,10
2026-08-13 23:27:00,SENS-1007,46,69,15
2026-08-13 23:42:00,SENS-1007,48,67,16
2026-08-13 23:57:00,SENS-1007,39,82,13
2026-08-14 00:12:00,SENS-1007,32,84,10
2026-08-14 00:27:00,SENS-1007,28,65,9
2026-08-14 00:42:00,SENS-1007,14,68,4
2026-08-14 00:57:00,SENS-1007,24,65,8
2026-08-14 01:12:00,SENS-1007,35,61,11
2026-08-14 01:27:00,SENS-1007,70,85,23
2026-08-14 01:42:00,SENS-1007,18,57,6
2026-08-14 01:57:00,SENS-1007,41,66,13
2026-08-14 02:12:00,SENS-1007,15,75,5
2026-08-14 02:27:00,SENS-1007,17,69,5
2026-08-14 02:42:00,SENS-1007,39,54,13
2026-08-14 02:57:00,SENS-1007,13,72,4
2026-08-14 03:12:00,SENS-1007,26,82,8
2026-08-14 03:27:00,SENS-1007,33,93,11
2026-08-14 03:42:00,SENS-1007,31,59,10
2026-08-14 03:57:00,SENS-1007,55,72,18
2026-08-14 04:12:00,SENS-1007,15,69,5
2026-08-14 04:27:00,SENS-1007,30,75,10
2026-08-14 04:42:00,SENS-1007,21,85,7
2026-08-14 04:57:00,SENS-1007,15,55,5
2026-08-14 05:12:00,SENS-1007,33,112,11
2026-08-14 05:27:00,SENS-1007,47,63,15
2026-08-14 05:42:00,SENS-1007,27,72,9
2026-08-14 05:57:00,SENS-1007,58,71,19
2026-08-14 06:12:00,SENS-1007,109,58,36
2026-08-14 06:27:00,SENS-1007,90,46,30
2026-08-14 06:42:00,SENS-1007,98,51,32
2026-08-14 06:57:00,SENS-1007,97,41,32
2026-08-14 07:12:00,SENS-1007,207,14,89
2026-08-14 07:27:00,SENS-1007,274,13,100
2026-08-14 07:42:00,SENS-1007,245,12,100
2026-08-14 07:57:00,SENS-1007,255,15,100
2026-08-14 08:12:00,SENS-1007,172,21,57
2026-08-14 08:27:00,SENS-1007,130,13,63
2026-08-14 08:42:00,SENS-1007,278,16,100
2026-08-14 08:57:00,SENS-1007,181,23,60
2026-08-14 09:12:00,SENS-1007,167,27,55
2026-08-14 09:27:00,SENS-1007,109,30,36
2026-08-14 09:42:00,SENS-1007,217,20,72
2026-08-14 09:57:00,SENS-1007,175,32,58
2026-08-14 10:12:00,SENS-1007,118,52,39
2026-08-14 10:27:00,SENS-1007,116,45,38
2026-08-14 10:42:00,SENS-1007,65,60,21
2026-08-14 10:57:00,SENS-1007,64,53,21
2026-08-14 11:12:00,SENS-1007,193,42,64
2026-08-14 11:27:00,SENS-1007,109,41,36
2026-08-14 11:42:00,SENS-1007,60,57,20
2026-08-14 11:57:00,SENS-1007,62,60,20
2026-08-14 12:12:00,SENS-1007,61,64,20
2026-08-14 12:27:00,SENS-1007,90,42,30
2026-08-14 12:42:00,SENS-1007,60,48,20
2026-08-14 12:57:00,SENS-1007,103,34,34
2026-08-14 13:12:00,SENS-1007,86,53,28
2026-08-14 13:27:00,SENS-1007,113,40,37
2026-08-14 13:42:00,SENS-1007,57,53,19
2026-08-14 13:57:00,SENS-1007,122,56,40
2026-08-14 14:12:00,SENS-1007,59,50,19
2026-08-14 14:27:00,SENS-1007,124,60,41
2026-08-14 14:42:00,SENS-1007,45,75,15
2026-08-14 14:57:00,SENS-1007,57,59,19
2026-08-14 15:12:00,SENS-1007,135,65,45
2026-08-14 15:27:00,SENS-1007,106,63,35
2026-08-14 15:42:00,SENS-1007,157,42,52
2026-08-14 15:57:00,SENS-1007,65,48,21
2026-08-14 16:12:00,SENS-1007,193,19,84
2026-08-14 16:27:00,SENS-1007,212,44,70
2026-08-14 16:42:00,SENS-1007,281,23,93
2026-08-14 16:57:00,SENS-1007,395,18,100
2026-08-14 17:12:00,SENS-1007,209,17,89
2026-08-14 17:27:00,SENS-1007,293,31,97
2026-08-14 17:42:00,SENS-1007,203,25,67
2026-08-14 17:57:00,SENS-1007,203,17,87
2026-08-14 18:12:00,SENS-1007,280,17,100
2026-08-14 18:27:00,SENS-1007,153,20,51
2026-08-14 18:42:00,SENS-1007,155,34,51
2026-08-14 18:57:00,SENS-1007,147,31,49
2026-08-14 19:12:00,SENS-1007,145,32,48
2026-08-14 19:27:00,SENS-1007,428,37,100
2026-08-14 19:42:00,SENS-1007,147,23,49
2026-08-14 19:57:00,SENS-1007,202,29,67
2026-08-07 19:57:00,SENS-1008,118,18,59
2026-08-07 20:12:00,SENS-1008,72,55,24
2026-08-07 20:27:00,SENS-1008,118,64,39
2026-08-07 20:42:00,SENS-1008,133,47,44
2026-08-07 20:57:00,SENS-1008,66,45,22
2026-08-07 21:12:00,SENS-1008,150,63,50
2026-08-07 21:27:00,SENS-1008,102,69,34
2026-08-07 21:42:00,SENS-1008,142,44,47
2026-08-07 21:57:00,SENS-1008,81,40,27
2026-08-07 22:12:00,SENS-1008,97,62,32
2026-08-07 22:27:00,SENS-1008,106,48,35
2026-08-07 22:42:00,SENS-1008,88,38,29
2026-08-07 22:57:00,SENS-1008,105,41,35
2026-08-07 23:12:00,SENS-1008,53,65,17
2026-08-07 23:27:00,SENS-1008,24,65,8
2026-08-07 23:42:00,SENS-1008,38,98,12
2026-08-07 23:57:00,SENS-1008,39,81,13
2026-08-08 00:12:00,SENS-1008,36,78,12
2026-08-08 00:27:00,SENS-1008,39,84,13
2026-08-08 00:42:00,SENS-1008,17,87,5
2026-08-08 00:57:00,SENS-1008,47,69,15
2026-08-08 01:12:00,SENS-1008,22,70,7
2026-08-08 01:27:00,SENS-1008,14,79,4
2026-08-08 01:42:00,SENS-1008,23,93,7
2026-08-08 01:57:00,SENS-1008,38,75,12
2026-08-08 02:12:00,SENS-1008,34,73,11
2026-08-08 02:27:00,SENS-1008,23,82,7
2026-08-08 02:42:00,SENS-1008,24,81,8
2026-08-08 02:57:00,SENS-1008,36,63,12
2026-08-08 03:12:00,SENS-1008,30,87,10
2026-08-08 03:27:00,SENS-1008,22,91,7
2026-08-08 03:42:00,SENS-1008,8,83,2
2026-08-08 03:57:00,SENS-1008,43,77,14
2026-08-08 04:12:00,SENS-1008,69,83,23
2026-08-08 04:27:00,SENS-1008,38,65,12
2026-08-08 04:42:00,SENS-1008,8,90,2
2026-08-08 04:57:00,SENS-1008,16,78,5
2026-08-08 05:12:00,SENS-1008,32,81,10
2026-08-08 05:27:00,SENS-1008,21,83,7
2026-08-08 05:42:00,SENS-1008,35,83,11
2026-08-08 05:57:00,SENS-1008,18,75,6
2026-08-08 06:12:00,SENS-1008,56,72,18
2026-08-08 06:27:00,SENS-1008,52,65,17
2026-08-08 06:42:00,SENS-1008,114,64,38
2026-08-08 06:57:00,SENS-1008,76,54,25
2026-08-08 07:12:00,SENS-1008,186,37,62
2026-08-08 07:27:00,SENS-1008,222,20,74
2026-08-08 07:42:00,SENS-1008,182,26,60
2026-08-08 07:57:00,SENS-1008,180,23,60
2026-08-08 08:12:00,SENS-1008,137,36,45
2026-08-08 08:27:00,SENS-1008,150,21,50
2026-08-08 08:42:00,SENS-1008,242,23,80
2026-08-08 08:57:00,SENS-1008,270,40,90
2026-08-08 09:12:00,SENS-1008,235,22,78
2026-08-08 09:27:00,SENS-1008,149,11,69
2026-08-08 09:42:00,SENS-1008,214,35,71
2026-08-08 09:57:00,SENS-1008,166,37,55
2026-08-08 10:12:00,SENS-1008,86,47,28
2026-08-08 10:27:00,SENS-1008,77,38,25
2026-08-08 10:42:00,SENS-1008,58,65,19
2026-08-08 10:57:00,SENS-1008,94,42,31
2026-08-08 11:12:00,SENS-1008,84,62,28
2026-08-08 11:27:00,SENS-1008,119,65,39
2026-08-08 11:42:00,SENS-1008,56,43,18
2026-08-08 11:57:00,SENS-1008,76,76,25
2026-08-08 12:12:00,SENS-1008,122,55,40
2026-08-08 12:27:00,SENS-1008,92,38,30
2026-08-08 12:42:00,SENS-1008,153,60,51
2026-08-08 12:57:00,SENS-1008,94,55,31
2026-08-08 13:12:00,SENS-1008,97,58,32
2026-08-08 13:27:00,SENS-1008,59,45,19
2026-08-08 13:42:00,SENS-1008,126,51,42
2026-08-08 13:57:00,SENS-1008,105,72,35
2026-08-08 14:12:00,SENS-1008,69,52,23
2026-08-08 14:27:00,SENS-1008,133,53,44
2026-08-08 14:42:00,SENS-1008,89,59,29
2026-08-08 14:57:00,SENS-1008,171,56,56
2026-08-08 15:12:00,SENS-1008,148,54,49
2026-08-08 15:27:00,SENS-1008,87,43,28
2026-08-08 15:42:00,SENS-1008,145,45,48
2026-08-08 15:57:00,SENS-1008,90,50,30
2026-08-08 16:12:00,SENS-1008,157,26,52
2026-08-08 16:27:00,SENS-1008,206,12,88
2026-08-08 16:42:00,SENS-1008,373,23,100
2026-08-08 16:57:00,SENS-1008,274,22,91
2026-08-08 17:12:00,SENS-1008,218,16,92
2026-08-08 17:27:00,SENS-1008,152,23,50
2026-08-08 17:42:00,SENS-1008,232,38,77
2026-08-08 17:57:00,SENS-1008,395,17,100
2026-08-08 18:12:00,SENS-1008,169,28,56
2026-08-08 18:27:00,SENS-1008,134,32,44
2026-08-08 18:42:00,SENS-1008,206,10,88
2026-08-08 18:57:00,SENS-1008,157,40,52
2026-08-08 19:12:00,SENS-1008,172,27,57
2026-08-08 19:27:00,SENS-1008,199,27,66
2026-08-08 19:42:00,SENS-1008,309,10,100
2026-08-08 19:57:00,SENS-1008,237,23,79
2026-08-08 20:12:00,SENS-1008,77,73,25
2026-08-08 20:27:00,SENS-1008,155,55,51
2026-08-08 20:42:00,SENS-1008,102,60,34
2026-08-08 20:57:00,SENS-1008,160,59,53
2026-08-08 21:12:00,SENS-1008,71,55,23
2026-08-08 21:27:00,SENS-1008,73,54,24
2026-08-08 21:42:00,SENS-1008,137,71,45
2026-08-08 21:57:00,SENS-1008,103,34,34
2026-08-08 22:12:00,SENS-1008,169,36,56
2026-08-08 22:27:00,SENS-1008,91,63,30
2026-08-08 22:42:00,SENS-1008,85,69,28
2026-08-08 22:57:00,SENS-1008,89,66,29
2026-08-08 23:12:00,SENS-1008,39,63,13
2026-08-08 23:27:00,SENS-1008,45,81,15
2026-08-08 23:42:00,SENS-1008,43,71,14
2026-08-08 23:57:00,SENS-1008,48,71,16
2026-08-09 00:12:00,SENS-1008,15,65,5
2026-08-09 00:27:00,SENS-1008,19,87,6
2026-08-09 00:42:00,SENS-1008,14,67,4
2026-08-09 00:57:00,SENS-1008,11,67,3
2026-08-09 01:12:00,SENS-1008,22,84,7
2026-08-09 01:27:00,SENS-1008,18,86,6
2026-08-09 01:42:00,SENS-1008,42,81,14
2026-08-09 01:57:00,SENS-1008,46,64,15
2026-08-09 02:12:00,SENS-1008,19,88,6
2026-08-09 02:27:00,SENS-1008,55,55,18
2026-08-09 02:42:00,SENS-1008,46,64,15
2026-08-09 02:57:00,SENS-1008,27,87,9
2026-08-09 03:12:00,SENS-1008,26,66,8
2026-08-09 03:27:00,SENS-1008,11,73,3
2026-08-09 03:42:00,SENS-1008,17,69,5
2026-08-09 03:57:00,SENS-1008,61,90,20
2026-08-09 04:12:00,SENS-1008,40,73,13
2026-08-09 04:27:00,SENS-1008,49,84,16
2026-08-09 04:42:00,SENS-1008,24,93,8
2026-08-09 04:57:00,SENS-1008,32,49,10
2026-08-09 05:12:00,SENS-1008,31,80,10
2026-08-09 05:27:00,SENS-1008,18,69,6
2026-08-09 05:42:00,SENS-1008,63,78,21
2026-08-09 05:57:00,SENS-1008,10,101,3
2026-08-09 06:12:00,SENS-1008,78,44,26
2026-08-09 06:27:00,SENS-1008,98,50,32
2026-08-09 06:42:00,SENS-1008,122,40,40
2026-08-09 06:57:00,SENS-1008,85,58,28
2026-08-09 07:12:00,SENS-1008,179,23,59
2026-08-09 07:27:00,SENS-1008,215,37,71
2026-08-09 07:42:00,SENS-1008,263,33,87
2026-08-09 07:57:00,SENS-1008,306,26,100
2026-08-09 08:12:00,SENS-1008,266,41,88
2026-08-09 08:27:00,SENS-1008,194,17,84
2026-08-09 08:42:00,SENS-1008,242,45,80
2026-08-09 08:57:00,SENS-1008,155,10,71
2026-08-09 09:12:00,SENS-1008,231,23,77
2026-08-09 09:27:00,SENS-1008,218,22,72
2026-08-09 09:42:00,SENS-1008,229,24,76
2026-08-09 09:57:00,SENS-1008,214,30,71
2026-08-09 10:12:00,SENS-1008,27,58,9
2026-08-09 10:27:00,SENS-1008,126,68,42
2026-08-09 10:42:00,SENS-1008,139,48,46
2026-08-09 10:57:00,SENS-1008,134,43,44
2026-08-09 11:12:00,SENS-1008,58,52,19
2026-08-09 11:27:00,SENS-1008,61,51,20
2026-08-09 11:42:00,SENS-1008,115,60,38
2026-08-09 11:57:00,SENS-1008,171,46,56
2026-08-09 12:12:00,SENS-1008,116,47,38
2026-08-09 12:27:00,SENS-1008,110,64,36
2026-08-09 12:42:00,SENS-1008,136,72,45
2026-08-09 12:57:00,SENS-1008,128,78,42
2026-08-09 13:12:00,SENS-1008,115,39,38
2026-08-09 13:27:00,SENS-1008,97,48,32
2026-08-09 13:42:00,SENS-1008,128,52,42
2026-08-09 13:57:00,SENS-1008,55,47,18
2026-08-09 14:12:00,SENS-1008,113,56,37
2026-08-09 14:27:00,SENS-1008,85,57,28
2026-08-09 14:42:00,SENS-1008,48,39,16
2026-08-09 14:57:00,SENS-1008,48,42,16
2026-08-09 15:12:00,SENS-1008,80,45,26
2026-08-09 15:27:00,SENS-1008,91,64,30
2026-08-09 15:42:00,SENS-1008,108,62,36
2026-08-09 15:57:00,SENS-1008,58,32,19
2026-08-09 16:12:00,SENS-1008,197,32,65
2026-08-09 16:27:00,SENS-1008,198,31,66
2026-08-09 16:42:00,SENS-1008,265,11,100
2026-08-09 16:57:00,SENS-1008,281,29,93
2026-08-09 17:12:00,SENS-1008,231,37,77
2026-08-09 17:27:00,SENS-1008,233,17,97
2026-08-09 17:42:00,SENS-1008,259,31,86
2026-08-09 17:57:00,SENS-1008,297,37,99
2026-08-09 18:12:00,SENS-1008,164,29,54
2026-08-09 18:27:00,SENS-1008,115,19,58
2026-08-09 18:42:00,SENS-1008,236,12,98
2026-08-09 18:57:00,SENS-1008,166,17,75
2026-08-09 19:12:00,SENS-1008,123,21,41
2026-08-09 19:27:00,SENS-1008,186,23,62
2026-08-09 19:42:00,SENS-1008,97,38,32
2026-08-09 19:57:00,SENS-1008,239,25,79
2026-08-09 20:12:00,SENS-1008,92,74,30
2026-08-09 20:27:00,SENS-1008,109,47,36
2026-08-09 20:42:00,SENS-1008,77,66,25
2026-08-09 20:57:00,SENS-1008,127,40,42
2026-08-09 21:12:00,SENS-1008,71,53,23
2026-08-09 21:27:00,SENS-1008,116,55,38
2026-08-09 21:42:00,SENS-1008,63,58,21
2026-08-09 21:57:00,SENS-1008,77,81,25
2026-08-09 22:12:00,SENS-1008,66,41,22
2026-08-09 22:27:00,SENS-1008,66,42,22
2026-08-09 22:42:00,SENS-1008,60,36,20
2026-08-09 22:57:00,SENS-1008,47,71,15
2026-08-09 23:12:00,SENS-1008,46,87,15
2026-08-09 23:27:00,SENS-1008,43,83,14
2026-08-09 23:42:00,SENS-1008,29,66,9
2026-08-09 23:57:00,SENS-1008,32,70,10
2026-08-10 00:12:00,SENS-1008,14,50,4
2026-08-10 00:27:00,SENS-1008,22,89,7
2026-08-10 00:42:00,SENS-1008,27,85,9
2026-08-10 00:57:00,SENS-1008,11,83,3
2026-08-10 01:12:00,SENS-1008,14,66,4
2026-08-10 01:27:00,SENS-1008,24,75,8
2026-08-10 01:42:00,SENS-1008,9,75,3
2026-08-10 01:57:00,SENS-1008,23,75,7
2026-08-10 02:12:00,SENS-1008,24,57,8
2026-08-10 02:27:00,SENS-1008,34,88,11
2026-08-10 02:42:00,SENS-1008,42,75,14
2026-08-10 02:57:00,SENS-1008,42,89,14
2026-08-10 03:12:00,SENS-1008,14,86,4
2026-08-10 03:27:00,SENS-1008,13,73,4
2026-08-10 03:42:00,SENS-1008,36,82,12
2026-08-10 03:57:00,SENS-1008,10,62,3
2026-08-10 04:12:00,SENS-1008,57,81,19
2026-08-10 04:27:00,SENS-1008,41,60,13
2026-08-10 04:42:00,SENS-1008,37,64,12
2026-08-10 04:57:00,SENS-1008,28,78,9
2026-08-10 05:12:00,SENS-1008,14,81,4
2026-08-10 05:27:00,SENS-1008,12,63,4
2026-08-10 05:42:00,SENS-1008,37,68,12
2026-08-10 05:57:00,SENS-1008,35,76,11
2026-08-10 06:12:00,SENS-1008,151,59,50
2026-08-10 06:27:00,SENS-1008,96,59,32
2026-08-10 06:42:00,SENS-1008,203,51,67
2026-08-10 06:57:00,SENS-1008,79,55,26
2026-08-10 07:12:00,SENS-1008,315,39,100
2026-08-10 07:27:00,SENS-1008,212,11,90
2026-08-10 07:42:00,SENS-1008,102,14,54
2026-08-10 07:57:00,SENS-1008,190,22,63
2026-08-10 08:12:00,SENS-1008,243,11,100
2026-08-10 08:27:00,SENS-1008,183,36,61
2026-08-10 08:42:00,SENS-1008,228,22,76
2026-08-10 08:57:00,SENS-1008,202,20,67
2026-08-10 09:12:00,SENS-1008,165,22,55
2026-08-10 09:27:00,SENS-1008,202,15,87
2026-08-10 09:42:00,SENS-1008,246,12,100
2026-08-10 09:57:00,SENS-1008,193,28,64
2026-08-10 10:12:00,SENS-1008,82,64,27
2026-08-10 10:27:00,SENS-1008,82,42,27
2026-08-10 10:42:00,SENS-1008,146,56,48
2026-08-10 10:57:00,SENS-1008,87,77,28
2026-08-10 11:12:00,SENS-1008,36,54,12
2026-08-10 11:27:00,SENS-1008,100,69,33
2026-08-10 11:42:00,SENS-1008,61,50,20
2026-08-10 11:57:00,SENS-1008,59,65,19
2026-08-10 12:12:00,SENS-1008,89,56,29
2026-08-10 12:27:00,SENS-1008,139,44,46
2026-08-10 12:42:00,SENS-1008,51,56,17
2026-08-10 12:57:00,SENS-1008,91,44,30
2026-08-10 13:12:00,SENS-1008,79,46,26
